Frame ID,QR ID,QR 2D,QR 3D
326,1,"[[657, 92], [686, 94], [683, 124], [654, 123]]","[4.903800854840691, -147.68261768064193, -10.972344592322527, -1.1906316602453761]"
327,1,"[[669, 80], [699, 82], [696, 114], [667, 113]]","[4.758620662277345, -154.44560147058687, -13.584968112216286, -2.4723173999730412]"
328,1,"[[663, 75], [694, 77], [691, 109], [661, 108]]","[4.735249332835373, -150.23995464557765, -8.088922763822291, -0.5504266757008827]"
329,1,"[[643, 73], [674, 76], [671, 109], [640, 107]]","[4.621572347640512, -153.77719564078595, -11.993769291616614, -0.16979055702542234]"
330,1,"[[664, 73], [696, 76], [693, 108], [661, 107]]","[4.563195920369855, -144.63886773322014, -4.89557973650995, 1.3957424785809758]"
331,1,"[[676, 75], [709, 78], [704, 113], [673, 111]]","[4.3503092096465465, -152.59633880120543, -14.825734410804039, -1.5343212679131586]"
332,1,"[[674, 83], [707, 85], [704, 121], [671, 119]]","[4.287207506235729, -163.65261635352715, 16.14510755744549, 9.135015568489118]"
333,1,"[[663, 73], [697, 75], [695, 112], [660, 110]]","[4.207377134214489, -164.62209228241105, 9.046901904944205, 6.313794667404828]"
334,1,"[[648, 99], [684, 100], [682, 139], [647, 138]]","[4.037268963696383, -161.06965826875097, -6.618157534363776, -0.5256053735898163]"
335,1,"[[676, 98], [714, 99], [712, 137], [674, 137]]","[3.8178087141575956, -177.43777257264333, 8.512966819455608, 3.4180381040809125]"
336,1,"[[676, 98], [714, 99], [712, 137], [674, 137]]","[3.8178087141575956, -177.43777257264333, 8.512966819455608, 3.4180381040809125]"
337,1,"[[703, 120], [742, 124], [739, 165], [700, 163]]","[3.559704550867977, -167.40794630408897, -10.855327490225672, 0.7983444561696253]"
338,1,"[[713, 117], [755, 120], [752, 163], [710, 161]]","[3.4340231522443143, -170.49985842870814, -0.6273717572092473, 3.020365477713985]"
339,1,"[[732, 109], [777, 111], [773, 157], [730, 155]]","[3.2977307401957834, -155.50228036508136, 14.039268943848358, 6.930590076525373]"
340,1,"[[732, 122], [777, 124], [774, 171], [730, 169]]","[3.1955812210542187, -168.54887476307897, -4.5714823682692955, 0.8502939597203865]"
341,1,"[[759, 103], [807, 104], [805, 156], [757, 155]]","[2.94640237590103, -167.61840132824557, -6.964470476093972, -1.3303242788828011]"
342,1,"[[769, 123], [820, 125], [819, 175], [768, 176]]","[2.864544550844645, -177.09959555264018, 0.885078201971884, 0.6913533169006755]"
343,1,"[[806, 102], [862, 102], [862, 160], [806, 160]]","[2.6117637861022622, -176.3133670722625, -2.092093619412326, -0.8911174546028681]"
344,1,"[[848, 125], [907, 127], [907, 189], [847, 187]]","[2.42142664534258, -179.4674414500675, -4.637357781972433, 0.4060060196221724]"
364,3,"[[487, 122], [503, 123], [502, 139], [486, 139]]","[8.936587232592185, -143.79840296049224, -28.773475720128346, -8.163824869438578]"
365,3,"[[492, 123], [509, 124], [508, 140], [492, 139]]","[9.08045144434886, -143.50825790754564, -16.424188820825737, -1.8117419243737074]"
368,3,"[[503, 158], [521, 159], [521, 177], [503, 179]]","[7.529747987477164, -151.4788051960872, -31.36177539775906, -11.134936358349815]"
369,3,"[[486, 153], [504, 152], [505, 170], [487, 173]]","[7.630394642839363, -144.25473503462547, -29.187311401045505, -15.913621378480933]"
370,3,"[[495, 170], [513, 170], [512, 189], [496, 189]]","[7.788561005971569, -156.48637616475614, -35.238606703657624, -10.281721371055998]"
372,3,"[[542, 145], [561, 146], [559, 166], [541, 165]]","[7.345861564893677, -152.88902540009855, -27.775480385103375, -5.3792098002015285]"
373,3,"[[544, 159], [564, 161], [563, 180], [544, 180]]","[7.350699087493118, -160.27766031675677, -16.467698496153385, -1.637628591930306]"
374,3,"[[547, 169], [567, 168], [567, 190], [548, 191]]","[6.642865164613322, -155.72363089916945, -30.395715226159435, -11.668376383390598]"
376,3,"[[527, 150], [549, 151], [548, 173], [528, 173]]","[6.616564087739864, -159.5018600311486, -25.422346492023475, -6.223668108944096]"
377,3,"[[504, 133], [526, 132], [527, 155], [506, 156]]","[6.5748213911250595, -154.98588641435614, -24.5207732613686, -10.8748496690789]"
378,3,"[[512, 165], [535, 164], [536, 188], [514, 190]]","[6.011263584727562, -156.112681232767, -28.622993079370417, -12.201335843095626]"
379,3,"[[523, 176], [547, 175], [548, 197], [525, 200]]","[6.060073860897882, -146.74813260702186, -15.820056630789962, -9.102601648619974]"
380,3,"[[542, 135], [567, 135], [566, 159], [542, 159]]","[5.886286517720583, -142.83434898311822, -15.066160931849424, -4.694738499832087]"
381,3,"[[560, 151], [585, 151], [585, 177], [561, 177]]","[5.890278163269978, -163.9634134741012, -7.019852743833462, -1.817468896430114]"
382,3,"[[562, 155], [587, 154], [588, 181], [563, 182]]","[5.457532642140837, -169.69207812723192, 13.868597437603887, 1.3385577405197975]"
383,3,"[[554, 162], [580, 161], [580, 187], [554, 188]]","[5.416394684241649, 177.11231410025462, 7.002537991387599, -0.5168179153527731]"
385,3,"[[551, 148], [578, 148], [577, 177], [551, 177]]","[5.432043398836253, -161.9901265433052, -15.148675313392573, -3.0607581793265974]"
386,3,"[[552, 140], [580, 140], [580, 169], [553, 170]]","[5.03138022988639, -156.41400556865105, -21.955303865539733, -7.8243452871232835]"
387,3,"[[562, 135], [591, 134], [592, 164], [563, 166]]","[4.8306551809581295, -152.58473333799574, -17.798822372208146, -8.541149509234263]"
388,3,"[[573, 149], [603, 147], [605, 177], [575, 180]]","[4.720120092548343, -151.08476627108755, -11.344187700154917, -8.1245332072105]"
389,3,"[[604, 117], [635, 117], [635, 149], [604, 150]]","[4.583407259946778, -153.20950431148714, -11.989684454613238, -4.949863560353412]"
390,3,"[[629, 126], [662, 126], [664, 160], [630, 160]]","[4.247378592470204, -178.7481747711404, -7.528197792530322, -2.4859999759848797]"
391,3,"[[665, 144], [699, 142], [700, 178], [666, 179]]","[4.15659258569279, -167.30541662978217, 13.109767362540174, 0.7879711952812165]"
392,3,"[[675, 140], [711, 137], [711, 175], [676, 176]]","[3.9622775307475755, -172.27893944254646, 16.382057144480232, 1.121546334886449]"
393,3,"[[688, 105], [724, 104], [725, 143], [689, 145]]","[3.8512387899980416, -162.96210137920187, -11.526956274944256, -6.391189561175367]"
394,3,"[[698, 104], [736, 101], [737, 141], [700, 143]]","[3.8576562474854073, -161.2658693295248, 14.491145710262881, 0.6827032772786069]"
395,3,"[[708, 64], [748, 62], [750, 105], [709, 108]]","[3.614405267514554, -165.0084858825079, -2.426166705187539, -4.559939055529936]"
396,3,"[[728, 74], [771, 71], [773, 117], [730, 120]]","[3.389195392638181, -166.67607995963454, -2.2760916766279538, -5.044410053010123]"
397,3,"[[792, 44], [840, 42], [839, 93], [792, 95]]","[3.183825514188415, -166.41022854169262, 0.11128318702226919, -2.5326263650770118]"
398,3,"[[850, 44], [902, 43], [901, 97], [850, 99]]","[2.9752176451970986, -172.5913221050076, -1.1296790895751851, -2.0607627984618904]"
399,3,"[[888, 47], [942, 45], [942, 101], [888, 103]]","[2.900398730566657, -175.59882384886455, -0.056108755261480674, -1.90995555599703]"
418,2,"[[273, 63], [305, 62], [304, 102], [274, 103]]","[4.235104655234894, -174.7285030581435, 19.49507367309639, 5.239734778382858]"
422,2,"[[604, 61], [634, 57], [630, 98], [600, 101]]","[3.7411870922731874, -173.0916060890139, 37.76985476307902, 10.531252830839852]"
422,5,"[[69, 77], [87, 78], [87, 96], [69, 95]]","[10.526463911430094, 179.7179172454721, 7.197101945151867, 2.782202149760258]"
423,2,"[[629, 64], [660, 61], [656, 102], [625, 104]]","[3.7589750685922905, -171.1246377323007, 36.55367834959749, 11.474396007643383]"
424,2,"[[680, 58], [711, 55], [706, 98], [675, 100]]","[3.6321971314387285, -167.17073914668885, 42.38145785184881, 15.482821521972006]"
425,2,"[[723, 68], [754, 65], [750, 110], [718, 111]]","[3.5423236731019925, -161.83236155492625, 46.003031438315844, 18.242655283928674]"
426,2,"[[782, 64], [815, 59], [811, 104], [777, 108]]","[3.5417133984515288, -164.88040292485977, 49.02736118252136, 15.823119693299253]"
426,5,"[[276, 117], [293, 118], [293, 134], [276, 132]]","[10.491680919891222, -179.05138408175097, -11.100394260863398, 1.1203492393449745]"
427,2,"[[789, 47], [822, 40], [818, 87], [785, 92]]","[3.491270750540859, -162.4858746004743, 52.31925841193559, 17.190571894931665]"
427,5,"[[298, 110], [316, 111], [314, 127], [298, 125]]","[10.02467859149819, -136.76142739836104, -40.59074280684026, -10.271404761401712]"
428,2,"[[787, 28], [820, 21], [815, 71], [783, 75]]","[3.3923605765267038, -156.3836806870767, 54.011732689868396, 22.469005570405304]"
428,5,"[[305, 94], [322, 95], [321, 111], [305, 110]]","[10.017913343256252, -135.73100039415692, -43.03555673701543, -15.28064040060678]"
429,2,"[[798, 33], [830, 26], [826, 76], [793, 81]]","[3.350815278862841, -156.3570305432416, 55.81075969300217, 22.716473499872933]"
429,5,"[[324, 96], [341, 97], [341, 113], [325, 113]]","[9.865743918656888, -140.53432347374664, -39.90089916539079, -15.551224121732249]"
431,5,"[[379, 91], [395, 92], [395, 108], [379, 108]]","[9.63230512351018, -140.86066811385257, -37.16771880621539, -14.00109834379337]"
431,4,"[[235, 158], [244, 158], [245, 167], [236, 167]]","[18.77479711563871, -171.28061073118332, 0.37856784813641, -0.741823296222028]"
434,5,"[[423, 128], [440, 127], [441, 143], [424, 144]]","[8.992974259458652, 174.03325419627808, -2.9786640100978587, -4.5966423746945475]"
435,5,"[[422, 136], [439, 135], [440, 152], [424, 153]]","[9.012011961450526, -148.2969925175866, -29.316266612548294, -13.915546423377377]"
436,2,"[[889, 32], [929, 16], [926, 82], [888, 94]]","[2.6450388086534993, -147.49032153174986, 69.72469657074717, 28.523141524047723]"
436,5,"[[434, 164], [451, 165], [451, 182], [435, 182]]","[8.68233898186369, -161.014742106836, -35.297427170846824, -8.559373716474202]"
437,5,"[[457, 177], [474, 176], [473, 193], [456, 193]]","[8.344699726885674, 170.16490620899688, 6.761092649490911, -0.12123354934164798]"
438,5,"[[462, 177], [478, 178], [478, 195], [461, 195]]","[8.446991451952192, -156.25201635825098, -34.463759617353865, -7.4369681502869325]"
439,2,"[[898, 55], [942, 39], [938, 112], [894, 123]]","[2.3582918169468137, -149.5595065031571, 70.05437140131885, 28.312352543369368]"
439,5,"[[441, 198], [457, 199], [457, 216], [440, 215]]","[8.715510413502473, -173.10977171966695, 3.5815595804661307, 4.072268570404859]"
440,2,"[[880, 45], [926, 27], [921, 102], [876, 114]]","[2.3014207662923196, -154.16783289888883, 68.39131008484208, 24.54709225381105]"
440,5,"[[416, 193], [433, 193], [434, 210], [416, 210]]","[8.68817766449391, -179.39267837641881, -5.8555585918449315, -1.4203807664125936]"
441,5,"[[386, 171], [404, 171], [404, 189], [386, 187]]","[8.81673680900091, -179.930744567272, -11.194453904844547, 0.3072025145797087]"
442,2,"[[849, 33], [900, 11], [897, 94], [845, 110]]","[2.054312851853574, -160.26696856486086, 65.84025402499373, 18.117396620025477]"
442,5,"[[351, 199], [368, 197], [370, 215], [352, 216]]","[8.603862758528237, 179.7736634786556, 1.9358970900630559, -4.709812369348748]"
443,2,"[[881, 35], [939, 10], [940, 96], [881, 114]]","[2.0195363188901245, -160.8086250401733, 64.97401132814038, 13.809924176742706]"
444,5,"[[352, 213], [371, 212], [372, 231], [355, 232]]","[8.04571761260034, -158.98347952091927, -44.72418863855142, -15.513434199153833]"
444,4,"[[230, 288], [240, 289], [240, 298], [230, 298]]","[16.832594271421932, -174.62777923383248, -55.40467176318073, -2.5787109181878916]"
445,5,"[[371, 217], [389, 216], [391, 235], [373, 236]]","[7.967094030791807, -171.31033355970519, 6.616218847368134, -1.9494255631657786]"
446,5,"[[406, 219], [426, 216], [427, 235], [408, 236]]","[7.7472452454637235, 170.63191198772648, -3.1064051178315744, -6.71100725500289]"
447,5,"[[428, 176], [447, 176], [448, 195], [428, 195]]","[7.755228194669569, -179.9034282962633, -4.897079808216082, -1.3285665542825689]"
448,5,"[[476, 163], [495, 162], [496, 182], [477, 183]]","[7.410115908798106, -174.7738753435047, 7.962626357933482, -0.9842551792958079]"
449,5,"[[490, 161], [510, 160], [511, 181], [492, 182]]","[7.107593675908692, -157.68706199892287, -28.813381020259374, -11.633615926003856]"
450,5,"[[517, 156], [538, 154], [539, 175], [519, 176]]","[7.036122853976435, -148.53526250356018, -14.945413468017687, -8.580325303084802]"
451,5,"[[535, 154], [555, 153], [557, 174], [536, 176]]","[7.070260604743682, -163.10892933954352, -15.750071104659805, -7.778706675650756]"
451,4,"[[410, 246], [420, 245], [421, 255], [411, 255]]","[15.341141307438585, -161.092833617788, -13.450932574909253, -5.081776283341889]"
452,5,"[[536, 139], [558, 138], [558, 159], [537, 160]]","[6.70249322904393, -141.91766622336615, -14.695307969141696, -7.296176700686358]"
453,5,"[[542, 132], [563, 132], [562, 156], [542, 157]]","[6.085623998335113, -150.02346197047473, -35.75524295664319, -14.064181999611494]"
454,5,"[[555, 128], [577, 126], [578, 149], [556, 151]]","[6.342126634959092, -178.0853687008843, 11.47636457289383, -1.7555559574315946]"
454,4,"[[423, 226], [433, 226], [434, 236], [423, 236]]","[14.55534084952984, 178.75599358193548, -15.089145337745354, -2.796760602558272]"
455,5,"[[564, 122], [587, 120], [589, 143], [566, 146]]","[6.203043082814473, -146.1210317261159, -12.189872280882385, -10.407628987655002]"
455,4,"[[430, 225], [441, 226], [441, 236], [430, 236]]","[13.858349023842232, 179.64273619339326, -16.236756696332208, -0.05621443811541197]"
455,7,"[[359, 273], [359, 264], [368, 264], [368, 273]]","[16.585382880291053, 178.53712729652787, 0.25566405194468544, -89.86314103777013]"
456,5,"[[574, 127], [597, 126], [599, 150], [576, 152]]","[6.133574007884379, -160.8667390320234, -15.430748494831608, -8.803515603307384]"
457,5,"[[634, 125], [660, 124], [660, 149], [636, 151]]","[5.722877496394121, -148.9046259130077, -3.901715868438497, -4.967476239813179]"
458,5,"[[657, 117], [683, 115], [684, 142], [658, 143]]","[5.552254245813173, -175.71623871178997, 6.642094646289894, -1.5489260347709477]"
458,4,"[[507, 227], [518, 227], [518, 239], [507, 238]]","[12.530434962895407, -167.76326131831195, 8.249692324659355, 3.964370071031843]"
458,7,"[[432, 274], [432, 265], [442, 265], [441, 275]]","[15.213715950757189, 178.57387423066896, 0.8633964339128112, -86.79729956674058]"
459,5,"[[679, 113], [707, 111], [707, 138], [680, 140]]","[5.24909009464529, -141.15441665504278, -0.13560378197023495, -4.497463618750952]"
460,5,"[[688, 111], [717, 109], [717, 137], [690, 139]]","[5.179251244884775, -144.52474148831067, 3.3077154781981823, -3.341032760776135]"
460,4,"[[532, 232], [543, 232], [543, 244], [532, 244]]","[11.92548912404246, -173.57946365591178, 15.758670417591244, 2.666501269640396]"
462,5,"[[699, 88], [731, 86], [730, 116], [700, 118]]","[4.726466652761728, -136.472435083577, 2.077628621822818, -3.2781713329240114]"
463,5,"[[695, 79], [727, 76], [727, 107], [697, 109]]","[4.7496553777343316, -137.87342239341044, 4.37681026840804, -3.3230447589744116]"
463,4,"[[524, 212], [536, 212], [536, 225], [524, 225]]","[11.10628578476793, -173.15128459309642, 14.06244695449419, 2.7349597499471416]"
463,7,"[[447, 265], [447, 254], [457, 255], [457, 265]]","[13.82392676513445, -142.82909189245296, 5.02453834338529, -88.70047966164068]"
464,5,"[[698, 73], [731, 69], [732, 101], [700, 104]]","[4.542834579422045, -135.4672402103578, 4.562331350454712, -4.769326251096237]"
464,7,"[[446, 272], [446, 261], [456, 261], [456, 271]]","[13.58656040399981, -139.9554273158439, 16.939753846760485, -85.46848517046209]"
465,5,"[[685, 82], [719, 79], [719, 112], [687, 115]]","[4.427395567219331, -140.1023166380826, 1.0393902266320534, -5.142223553098468]"
465,4,"[[505, 231], [517, 230], [518, 242], [505, 243]]","[11.326120277960042, 170.30241829098867, 1.9319160774747695, -4.301066894000487]"
466,5,"[[745, 59], [781, 55], [782, 91], [746, 94]]","[4.198015169767701, 179.32720869571403, 11.845153181573266, -1.3287046501529174]"
466,4,"[[548, 218], [561, 218], [561, 231], [548, 231]]","[10.8949416952482, -179.2900467533611, 1.2473520326193108, 0.16536636284975967]"
467,5,"[[762, 38], [800, 34], [801, 72], [763, 76]]","[4.048654111599458, -178.32655211123853, 12.038256405137359, -1.3005961743057046]"
467,4,"[[556, 207], [569, 207], [569, 220], [555, 220]]","[10.424849544897125, 171.1825810253807, 3.872263962040815, 0.6789618480013964]"
467,7,"[[474, 264], [473, 253], [483, 252], [484, 263]]","[13.055931479742359, 165.09621169113143, 3.939385514709665, -94.34011030004389]"
468,5,"[[778, 22], [819, 18], [820, 59], [779, 63]]","[3.811863980606435, -178.13459397351124, 10.136021164687358, -1.3708839641046242]"
468,7,"[[472, 271], [472, 260], [482, 259], [483, 271]]","[12.488088576963447, 165.46110562087037, 3.633836243125618, -91.64716824302164]"
469,4,"[[562, 202], [575, 200], [576, 216], [563, 216]]","[9.595740903911187, -170.47346182026925, 23.759137756632068, 0.9048355399884573]"
470,4,"[[504, 212], [517, 211], [519, 225], [504, 226]]","[10.174491862277415, 179.55798441040366, 1.2475401595447513, -3.998513708329454]"
471,4,"[[498, 209], [512, 208], [513, 222], [498, 223]]","[9.832483789174187, 172.08829380605837, 1.9221904157801533, -3.6376590254475434]"
471,7,"[[413, 276], [411, 264], [422, 263], [423, 275]]","[14.023313891860509, -151.87120049085152, 7.319211449729573, -95.67617047872662]"
475,4,"[[527, 205], [542, 205], [542, 221], [527, 221]]","[9.032538538065609, -173.36775979000114, 11.962574475554666, 2.3883802701151247]"
475,7,"[[435, 272], [435, 259], [447, 259], [447, 272]]","[11.183371340229735, 168.14532606290945, 3.2209586125518026, -89.1201979981116]"
476,4,"[[535, 218], [550, 217], [551, 233], [535, 234]]","[8.828958229470143, 179.28207266947118, 9.821089164600796, -1.8962050090395306]"
476,7,"[[441, 286], [442, 273], [453, 273], [454, 286]]","[11.121393549297391, 167.82599220820813, 2.577705330983187, -89.26215964266225]"
478,4,"[[506, 220], [523, 219], [523, 235], [506, 236]]","[8.324277257632726, 167.37459123928863, 3.028756781887481, -2.8430640071677544]"
478,7,"[[408, 291], [408, 278], [421, 277], [422, 291]]","[10.775087620594395, 178.5516599167291, 0.03141841049852306, -92.03346715744762]"
479,4,"[[494, 215], [511, 215], [512, 231], [495, 232]]","[8.585023470881394, -155.9691667297895, -11.669418215903015, -4.08655926734536]"
479,7,"[[396, 289], [396, 276], [409, 275], [410, 289]]","[10.829906057085829, 178.52306254687835, 0.03357156286566577, -92.0287435522691]"
480,4,"[[479, 232], [496, 232], [496, 249], [479, 250]]","[8.138177913158472, -157.93699715006989, -30.33578858473867, -7.426926826651335]"
480,7,"[[380, 310], [379, 297], [393, 295], [394, 309]]","[10.63360742007231, -178.37813638147492, -6.925919417604703, -96.55645373864206]"
481,4,"[[476, 238], [493, 236], [494, 254], [476, 255]]","[7.942567401213014, 172.9758027890242, 6.661274041833114, -3.8316422070902445]"
482,4,"[[467, 193], [485, 192], [486, 210], [468, 212]]","[7.791280318716309, -151.00912878450671, -29.11882860446719, -12.396082525038091]"
483,4,"[[462, 202], [480, 202], [480, 221], [462, 221]]","[7.70540059605418, -175.5511991115007, 8.736277178663709, 1.746859483418827]"
483,7,"[[356, 279], [356, 265], [371, 265], [371, 280]]","[10.33233009039158, -175.2685512833201, 4.471297040068402, -88.25845418433988]"
484,10,"[[899, 213], [912, 210], [912, 251], [898, 252]]","[3.7601178739532988, -79.3779264167814, 82.74208044189349, 98.96013285411605]"
484,4,"[[467, 214], [485, 214], [485, 233], [467, 234]]","[7.4227040506034365, -157.0847608928892, -36.980683690687734, -10.008114106194745]"
484,7,"[[360, 294], [359, 278], [374, 278], [375, 293]]","[9.62589559454881, -134.30839259640302, 7.592436790990802, -90.84288809149658]"
485,10,"[[901, 235], [916, 232], [916, 275], [901, 276]]","[3.553691920921106, -84.16337196768079, 84.45054084319744, 93.96353820930206]"
485,4,"[[449, 242], [468, 241], [469, 261], [450, 261]]","[7.452242143549192, -173.5164470818687, 4.686099109767687, -0.8077504216462086]"
485,7,"[[341, 324], [340, 308], [356, 308], [356, 323]]","[9.638136845038929, -134.9364687679281, 7.174632711576325, -88.9560270041515]"
486,10,"[[907, 211], [924, 208], [923, 254], [905, 256]]","[3.3233368686774183, -96.8574647969795, 83.11042963369569, 82.55563928048967]"
486,4,"[[426, 206], [446, 207], [445, 227], [425, 227]]","[7.098915149952295, -155.01819813191034, -36.66946653218463, -6.736817485815959]"
486,7,"[[311, 289], [312, 273], [327, 273], [326, 290]]","[9.193637325136681, 168.50099959648404, -0.8246117088710705, -86.8771377198235]"
487,10,"[[907, 220], [925, 216], [924, 264], [906, 264]]","[3.2707836910211987, -98.35019937183307, 83.09074833304673, 80.39714808808027]"
487,4,"[[421, 216], [441, 215], [441, 236], [421, 236]]","[7.098437089353756, 179.00927566703677, 6.141963174292284, -0.3251130859738296]"
487,7,"[[307, 299], [306, 284], [321, 282], [323, 299]]","[9.538478573902829, 174.68323401941643, 3.760890447531253, -93.54038673415138]"
488,4,"[[456, 260], [478, 261], [478, 282], [457, 282]]","[6.684482675616527, -176.59100974565612, -27.140469351896837, -2.1326158550467875]"
488,7,"[[340, 350], [339, 333], [355, 332], [357, 349]]","[8.769497774269068, 174.74816179742763, 3.5702710877561885, -93.57275150104765]"
489,11,"[[928, 694], [893, 683], [902, 673], [939, 685]]","[4.585417591850318, 126.84277198567416, -11.197521606438174, -166.49512554975266]"
489,4,"[[529, 240], [552, 238], [552, 261], [530, 261]]","[6.2600626308186165, 174.1845670385984, 2.6025291978811143, -2.239139728754458]"
489,7,"[[410, 331], [409, 314], [426, 313], [427, 331]]","[8.282317410208673, 174.2337058078009, 4.890462009220533, -91.80905932229709]"
490,4,"[[548, 228], [571, 228], [570, 251], [547, 251]]","[6.002744351457057, 174.7977231933921, 7.659206019303005, 1.2239426437667047]"
490,7,"[[424, 320], [424, 302], [441, 302], [442, 320]]","[8.033906597852788, 174.5638309498294, 5.010823945429115, -90.14070847634132]"
491,4,"[[577, 231], [601, 231], [602, 254], [578, 255]]","[5.868260274325765, 175.71223258165816, -6.2144230787957095, -2.2212596406125016]"
491,0,"[[42, 267], [59, 267], [61, 293], [44, 293]]","[7.034922908377188, -175.1977530046623, 24.74399429974688, 2.2766326569651083]"
491,7,"[[450, 325], [451, 307], [468, 307], [467, 326]]","[7.702810422896896, 166.18707134981994, -1.2312718536351248, -87.24653496343488]"
492,4,"[[592, 236], [616, 236], [615, 261], [591, 260]]","[5.706756887330131, -179.29631575432185, 9.951383545763285, 2.6091524829817807]"
492,7,"[[460, 331], [461, 313], [478, 313], [478, 333]]","[7.485346369025125, 166.26829168627512, 4.767126702772807, -87.36770760554033]"
493,4,"[[616, 235], [641, 235], [640, 260], [615, 260]]","[5.495992551190229, 175.41016308523183, 10.069832373111987, 1.4753599911956659]"
493,0,"[[54, 272], [73, 273], [74, 299], [56, 299]]","[6.823423145977564, -32.73805946571013, -80.91588514868418, -146.08967227236533]"
493,7,"[[481, 334], [481, 315], [499, 315], [499, 334]]","[7.459964805779668, 169.3491808341288, 1.4323404601226022, -89.72553196441164]"
494,4,"[[619, 228], [645, 228], [643, 253], [618, 252]]","[5.444254268217175, -150.89680060796965, -8.299930250442465, -0.33804072719260625]"
494,0,"[[52, 264], [71, 265], [72, 290], [54, 290]]","[7.117054419600412, -40.617208629707385, -81.43854178937407, -137.6914111152575]"
494,7,"[[482, 327], [482, 308], [500, 308], [500, 327]]","[7.463308691081792, 169.35215205865572, 1.6883342214609696, -89.67277824880154]"
495,4,"[[602, 214], [628, 215], [627, 241], [600, 241]]","[5.212832419712108, 175.97498165491444, 8.461127219773717, 2.539595487757927]"
495,7,"[[458, 315], [458, 295], [477, 295], [477, 315]]","[7.149182758695118, 170.5471946093917, 1.8745732071936354, -89.57519742151642]"
496,4,"[[605, 209], [632, 208], [631, 236], [604, 236]]","[5.039522493532738, 176.89186012182526, 13.441768252434603, 1.3871860646876761]"
496,7,"[[460, 313], [461, 292], [479, 293], [479, 313]]","[6.967514051735947, -137.86900689609922, 5.1896205317534605, -87.41500046189215]"
497,4,"[[597, 231], [625, 231], [624, 260], [596, 261]]","[4.7215527356178315, -160.02194828856028, -21.519251393123408, -4.681324686973411]"
497,7,"[[446, 343], [446, 321], [466, 322], [466, 343]]","[6.648643600763968, -139.68716346639698, 0.06659230707860889, -90.01298995337152]"
498,4,"[[630, 210], [659, 208], [660, 237], [630, 239]]","[4.685620124389837, 172.63429076781728, 10.372474121810251, -2.0898911041136117]"
498,7,"[[476, 323], [477, 303], [497, 303], [497, 324]]","[6.907419999063975, 178.44542812897188, -0.24112393109698613, -88.57956392378951]"
499,4,"[[610, 216], [641, 216], [640, 246], [609, 246]]","[4.4994042105045455, 171.72187920082698, 5.899090491711707, 0.937407352916601]"
499,7,"[[451, 330], [451, 307], [472, 308], [472, 330]]","[6.3530055202361435, -140.81996726618877, 1.6542966667978765, -89.62016137825718]"
500,4,"[[627, 226], [659, 227], [658, 258], [626, 258]]","[4.362137277472263, -157.24012140604194, -5.091604958454064, -0.09350734653058645]"
500,7,"[[463, 344], [463, 321], [485, 323], [485, 345]]","[6.230706803207561, -146.4582323534576, -7.414445074224762, -91.7289028965009]"
501,4,"[[651, 239], [684, 239], [684, 270], [650, 271]]","[4.155594865252992, 166.35730081177746, 6.269368721140832, -0.04203410609290448]"
501,7,"[[483, 360], [483, 337], [505, 338], [505, 361]]","[6.109108633442919, 169.7089749768134, 7.106338574694757, -88.59340236977802]"
